nr,nazwa,pp,numberOfSeeds,seeds,totalNumberOfSeeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
4,12,0.1,2,"[392, 426]",24,1133,45,0,428,37.775816416593116,[],3
4,12,0.1,2,"[79, 307]",26,1133,46,1,431,38.0406001765225,[],3
4,12,0.1,2,"[79, 307]",26,1133,47,3,434,38.305383936451896,[],3
4,12,0.1,2,"[79, 307]",26,1133,48,1,435,38.39364518976169,[],3
4,12,0.1,2,"[79, 307]",26,1133,49,0,435,38.39364518976169,[],3
4,12,0.1,2,"[457, 267]",28,1133,50,0,437,38.57016769638129,[],3
4,12,0.1,2,"[500, 320]",30,1133,51,1,440,38.83495145631068,[],3
4,12,0.1,2,"[500, 320]",30,1133,52,1,441,38.92321270962047,[],3
4,12,0.1,2,"[500, 320]",30,1133,53,0,441,38.92321270962047,[],3
4,12,0.1,2,"[1004, 511]",32,1133,54,0,443,39.09973521624007,[],3
4,12,0.1,1,[50],33,1133,55,1,445,39.27625772285966,[],3
4,12,0.1,1,[50],33,1133,56,0,445,39.27625772285966,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,1,18,22,1.9417475728155338,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,2,27,49,4.324801412180053,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,3,33,82,7.237422771403354,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,4,55,137,12.09179170344219,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,5,64,201,17.740511915269195,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,6,48,249,21.977052074139454,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,7,42,291,25.684024713150926,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,8,24,315,27.802294792586054,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,9,12,327,28.86142983230362,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,10,6,333,29.3909973521624,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,11,3,336,29.655781112091788,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,12,1,337,29.74404236540159,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,13,1,338,29.832303618711386,[],3
4,12,0.1,4,"[104, 22, 332, 15]",4,1133,14,0,338,29.832303618711386,[],3
4,12,0.1,4,"[195, 353, 182, 428]",8,1133,15,0,342,30.185348631950575,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,16,7,353,31.156222418358343,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,17,14,367,32.3918799646955,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,18,7,374,33.00970873786408,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,19,3,377,33.27449249779347,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,20,1,378,33.36275375110326,[],3
4,12,0.1,4,"[340, 105, 218, 459]",12,1133,21,0,378,33.36275375110326,[],3
4,12,0.1,4,"[453, 9, 56, 597]",16,1133,22,0,382,33.71579876434245,[],3
4,12,0.1,4,"[338, 142, 774, 89]",20,1133,23,4,390,34.42188879082083,[],3
4,12,0.1,4,"[338, 142, 774, 89]",20,1133,24,7,397,35.039717563989406,[],3
4,12,0.1,4,"[338, 142, 774, 89]",20,1133,25,4,401,35.392762577228595,[],3
4,12,0.1,4,"[338, 142, 774, 89]",20,1133,26,1,402,35.48102383053839,[],3
4,12,0.1,4,"[338, 142, 774, 89]",20,1133,27,0,402,35.48102383053839,[],3
4,12,0.1,4,"[211, 611, 589, 659]",24,1133,28,0,406,35.83406884377759,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,29,5,415,36.62842012356575,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,30,6,421,37.15798764342454,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,31,4,425,37.51103265666372,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,32,4,429,37.86407766990291,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,33,1,430,37.95233892321271,[],3
4,12,0.1,4,"[214, 392, 426, 79]",28,1133,34,0,430,37.95233892321271,[],3
4,12,0.1,4,"[307, 457, 267, 500]",32,1133,35,0,434,38.305383936451896,[],3
4,12,0.1,1,[320],33,1133,36,4,439,38.74669020300088,[],3
4,12,0.1,1,[320],33,1133,37,2,441,38.92321270962047,[],3
4,12,0.1,1,[320],33,1133,38,0,441,38.92321270962047,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,1,33,41,3.618711385701677,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,2,55,96,8.473080317740513,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,3,57,153,13.503971756398942,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,4,65,218,19.240953221535744,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,5,53,271,23.918799646954987,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,6,30,301,26.5666372462489,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,7,18,319,28.155339805825243,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,8,7,326,28.773168578993825,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,9,4,330,29.126213592233007,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,10,3,333,29.3909973521624,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,11,3,336,29.655781112091788,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,12,1,337,29.74404236540159,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,13,1,338,29.832303618711386,[],3
4,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,14,0,338,29.832303618711386,[],3
4,12,0.1,8,"[195, 353, 182, 428, 340, 105, 218, 459]",16,1133,15,0,346,30.53839364518976,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,16,20,374,33.00970873786408,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,17,14,388,34.24536628420123,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,18,5,393,34.68667255075022,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,19,2,395,34.863195057369815,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,20,1,396,34.95145631067961,[],3
4,12,0.1,8,"[453, 587, 9, 151, 56, 597, 338, 142]",24,1133,21,0,396,34.95145631067961,[],3
4,12,0.1,8,"[774, 89, 211, 611, 589, 659, 214, 392]",32,1133,22,0,404,35.65754633715799,[],3
4,12,0.1,1,[426],33,1133,23,9,414,36.54015887025596,[],3
4,12,0.1,1,[426],33,1133,24,7,421,37.15798764342454,[],3
4,12,0.1,1,[426],33,1133,25,3,424,37.42277140335393,[],3
4,12,0.1,1,[426],33,1133,26,4,428,37.775816416593116,[],3
4,12,0.1,1,[426],33,1133,27,1,429,37.86407766990291,[],3
4,12,0.1,1,[426],33,1133,28,0,429,37.86407766990291,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,1,58,74,6.531332744924978,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,2,70,144,12.709620476610766,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,3,67,211,18.623124448367168,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,4,57,268,23.654015887025594,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,5,43,311,27.449249779346868,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,6,19,330,29.126213592233007,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,7,6,336,29.655781112091788,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,8,5,341,30.097087378640776,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,9,3,344,30.36187113857017,[],3
4,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,10,0,344,30.36187113857017,[],3
4,12,0.1,16,"[182, 428, 340, 105, 218, 459, 453, 587, 9, 151, 56, 597, 338, 142, 774, 89]",32,1133,11,0,360,31.77405119152692,[],3
4,12,0.1,1,[211],33,1133,12,28,389,34.33362753751103,[],3
4,12,0.1,1,[211],33,1133,13,13,402,35.48102383053839,[],3
4,12,0.1,1,[211],33,1133,14,5,407,35.92233009708738,[],3
4,12,0.1,1,[211],33,1133,15,3,410,36.18711385701677,[],3
4,12,0.1,1,[211],33,1133,16,2,412,36.36363636363637,[],3
4,12,0.1,1,[211],33,1133,17,2,414,36.54015887025596,[],3
4,12,0.1,1,[211],33,1133,18,1,415,36.62842012356575,[],3
4,12,0.1,1,[211],33,1133,19,1,416,36.716681376875556,[],3
4,12,0.1,1,[211],33,1133,20,0,416,36.716681376875556,[],3
6,12,0.1,1,[104],1,1133,1,8,9,0.7943512797881729,[],3
6,12,0.1,1,[104],1,1133,2,20,29,2.559576345984113,[],3
6,12,0.1,1,[104],1,1133,3,33,62,5.472197705207414,[],3
6,12,0.1,1,[104],1,1133,4,46,108,9.532215357458076,[],3
6,12,0.1,1,[104],1,1133,5,56,164,14.474845542806708,[],3
6,12,0.1,1,[104],1,1133,6,54,218,19.240953221535744,[],3
6,12,0.1,1,[104],1,1133,7,39,257,22.68314210061783,[],3
6,12,0.1,1,[104],1,1133,8,30,287,25.330979699911737,[],3
6,12,0.1,1,[104],1,1133,9,13,300,26.478375992939103,[],3
6,12,0.1,1,[104],1,1133,10,5,305,26.919682259488088,[],3
6,12,0.1,1,[104],1,1133,11,1,306,27.007943512797883,[],3
6,12,0.1,1,[104],1,1133,12,0,306,27.007943512797883,[],3
6,12,0.1,1,[23],2,1133,13,0,307,27.09620476610768,[],3
6,12,0.1,1,[133],3,1133,14,3,311,27.449249779346868,[],3
6,12,0.1,1,[133],3,1133,15,4,315,27.802294792586054,[],3
6,12,0.1,1,[133],3,1133,16,4,319,28.155339805825243,[],3
6,12,0.1,1,[133],3,1133,17,0,319,28.155339805825243,[],3
6,12,0.1,1,[433],4,1133,18,0,320,28.243601059135038,[],3
6,12,0.1,1,[13],5,1133,19,0,321,28.331862312444837,[],3
6,12,0.1,1,[182],6,1133,20,1,323,28.508384819064432,[],3
6,12,0.1,1,[182],6,1133,21,4,327,28.86142983230362,[],3
6,12,0.1,1,[182],6,1133,22,2,329,29.037952338923212,[],3
6,12,0.1,1,[182],6,1133,23,2,331,29.21447484554281,[],3
6,12,0.1,1,[182],6,1133,24,0,331,29.21447484554281,[],3
6,12,0.1,1,[68],7,1133,25,0,332,29.302736098852606,[],3
6,12,0.1,1,[340],8,1133,26,1,334,29.479258605472197,[],3
6,12,0.1,1,[340],8,1133,27,3,337,29.74404236540159,[],3
6,12,0.1,1,[340],8,1133,28,5,342,30.185348631950575,[],3
6,12,0.1,1,[340],8,1133,29,6,348,30.71491615180936,[],3
6,12,0.1,1,[340],8,1133,30,3,351,30.979699911738745,[],3
6,12,0.1,1,[340],8,1133,31,4,355,31.332744924977934,[],3
6,12,0.1,1,[340],8,1133,32,1,356,31.42100617828773,[],3
6,12,0.1,1,[340],8,1133,33,0,356,31.42100617828773,[],3
6,12,0.1,1,[375],9,1133,34,0,357,31.509267431597525,[],3
6,12,0.1,1,[139],10,1133,35,2,360,31.77405119152692,[],3
6,12,0.1,1,[139],10,1133,36,0,360,31.77405119152692,[],3
6,12,0.1,1,[57],11,1133,37,0,361,31.862312444836714,[],3
6,12,0.1,1,[482],12,1133,38,0,362,31.950573698146513,[],3
6,12,0.1,1,[9],13,1133,39,1,364,32.12709620476611,[],3
6,12,0.1,1,[9],13,1133,40,1,365,32.21535745807591,[],3
6,12,0.1,1,[9],13,1133,41,0,365,32.21535745807591,[],3
6,12,0.1,1,[298],14,1133,42,0,366,32.3036187113857,[],3
6,12,0.1,1,[366],15,1133,43,3,370,32.65666372462489,[],3
6,12,0.1,1,[366],15,1133,44,5,375,33.097969991173876,[],3
6,12,0.1,1,[366],15,1133,45,1,376,33.18623124448367,[],3
6,12,0.1,1,[366],15,1133,46,0,376,33.18623124448367,[],3
6,12,0.1,1,[597],16,1133,47,0,377,33.27449249779347,[],3
6,12,0.1,1,[89],17,1133,48,2,380,33.53927625772286,[],3
6,12,0.1,1,[89],17,1133,49,2,382,33.71579876434245,[],3
6,12,0.1,1,[89],17,1133,50,0,382,33.71579876434245,[],3
6,12,0.1,1,[302],18,1133,51,0,383,33.80406001765225,[],3
6,12,0.1,1,[55],19,1133,52,1,385,33.980582524271846,[],3
6,12,0.1,1,[55],19,1133,53,1,386,34.06884377758164,[],3
6,12,0.1,1,[55],19,1133,54,0,386,34.06884377758164,[],3
6,12,0.1,1,[312],20,1133,55,0,387,34.15710503089144,[],3
6,12,0.1,1,[756],21,1133,56,2,390,34.42188879082083,[],3
6,12,0.1,1,[756],21,1133,57,3,393,34.68667255075022,[],3
6,12,0.1,1,[756],21,1133,58,2,395,34.863195057369815,[],3
6,12,0.1,1,[756],21,1133,59,0,395,34.863195057369815,[],3
6,12,0.1,1,[130],22,1133,60,0,396,34.95145631067961,[],3
6,12,0.1,1,[426],23,1133,61,3,400,35.3045013239188,[],3
6,12,0.1,1,[426],23,1133,62,4,404,35.65754633715799,[],3
6,12,0.1,1,[426],23,1133,63,3,407,35.92233009708738,[],3
6,12,0.1,1,[426],23,1133,64,2,409,36.09885260370697,[],3
6,12,0.1,1,[426],23,1133,65,0,409,36.09885260370697,[],3
6,12,0.1,1,[553],24,1133,66,0,410,36.18711385701677,[],3
6,12,0.1,1,[72],25,1133,67,2,413,36.45189761694616,[],3
6,12,0.1,1,[72],25,1133,68,0,413,36.45189761694616,[],3
6,12,0.1,1,[572],26,1133,69,0,414,36.54015887025596,[],3
6,12,0.1,1,[212],27,1133,70,1,416,36.716681376875556,[],3
6,12,0.1,1,[212],27,1133,71,3,419,36.98146513680494,[],3
6,12,0.1,1,[212],27,1133,72,2,421,37.15798764342454,[],3
6,12,0.1,1,[212],27,1133,73,0,421,37.15798764342454,[],3
6,12,0.1,1,[531],28,1133,74,0,422,37.246248896734336,[],3
6,12,0.1,1,[1004],29,1133,75,3,426,37.59929390997352,[],3
6,12,0.1,1,[1004],29,1133,76,0,426,37.59929390997352,[],3
6,12,0.1,1,[50],30,1133,77,0,427,37.68755516328332,[],3
6,12,0.1,1,[848],31,1133,78,1,429,37.86407766990291,[],3
6,12,0.1,1,[848],31,1133,79,1,430,37.95233892321271,[],3
6,12,0.1,1,[848],31,1133,80,2,432,38.128861429832305,[],3
6,12,0.1,1,[848],31,1133,81,0,432,38.128861429832305,[],3
6,12,0.1,1,[26],32,1133,82,0,433,38.2171226831421,[],3
6,12,0.1,1,[484],33,1133,83,0,434,38.305383936451896,[],3
6,12,0.1,2,"[104, 22]",2,1133,1,11,13,1.1473962930273611,[],3
6,12,0.1,2,"[104, 22]",2,1133,2,24,37,3.265666372462489,[],3
6,12,0.1,2,"[104, 22]",2,1133,3,34,71,6.2665489849955875,[],3
6,12,0.1,2,"[104, 22]",2,1133,4,53,124,10.944395410414828,[],3
6,12,0.1,2,"[104, 22]",2,1133,5,59,183,16.15180935569285,[],3
6,12,0.1,2,"[104, 22]",2,1133,6,45,228,20.123565754633717,[],3
6,12,0.1,2,"[104, 22]",2,1133,7,37,265,23.389232127096204,[],3
6,12,0.1,2,"[104, 22]",2,1133,8,22,287,25.330979699911737,[],3
6,12,0.1,2,"[104, 22]",2,1133,9,13,300,26.478375992939103,[],3
6,12,0.1,2,"[104, 22]",2,1133,10,5,305,26.919682259488088,[],3
6,12,0.1,2,"[104, 22]",2,1133,11,1,306,27.007943512797883,[],3
6,12,0.1,2,"[104, 22]",2,1133,12,0,306,27.007943512797883,[],3
6,12,0.1,2,"[23, 133]",4,1133,13,0,308,27.184466019417474,[],3
6,12,0.1,2,"[433, 13]",6,1133,14,5,315,27.802294792586054,[],3
6,12,0.1,2,"[433, 13]",6,1133,15,6,321,28.331862312444837,[],3
6,12,0.1,2,"[433, 13]",6,1133,16,3,324,28.596646072374227,[],3
6,12,0.1,2,"[433, 13]",6,1133,17,2,326,28.773168578993825,[],3
6,12,0.1,2,"[433, 13]",6,1133,18,2,328,28.949691085613416,[],3
6,12,0.1,2,"[433, 13]",6,1133,19,0,328,28.949691085613416,[],3
6,12,0.1,2,"[182, 68]",8,1133,20,0,330,29.126213592233007,[],3
6,12,0.1,2,"[340, 375]",10,1133,21,3,335,29.567519858781992,[],3
6,12,0.1,2,"[340, 375]",10,1133,22,5,340,30.008826125330977,[],3
6,12,0.1,2,"[340, 375]",10,1133,23,5,345,30.450132391879965,[],3
6,12,0.1,2,"[340, 375]",10,1133,24,6,351,30.979699911738745,[],3
6,12,0.1,2,"[340, 375]",10,1133,25,3,354,31.24448367166814,[],3
6,12,0.1,2,"[340, 375]",10,1133,26,4,358,31.597528684907328,[],3
6,12,0.1,2,"[340, 375]",10,1133,27,1,359,31.685789938217123,[],3
6,12,0.1,2,"[340, 375]",10,1133,28,0,359,31.685789938217123,[],3
6,12,0.1,2,"[139, 57]",12,1133,29,0,361,31.862312444836714,[],3
6,12,0.1,2,"[482, 9]",14,1133,30,0,363,32.038834951456316,[],3
6,12,0.1,2,"[298, 366]",16,1133,31,2,367,32.3918799646955,[],3
6,12,0.1,2,"[298, 366]",16,1133,32,6,373,32.92144748455428,[],3
6,12,0.1,2,"[298, 366]",16,1133,33,3,376,33.18623124448367,[],3
6,12,0.1,2,"[298, 366]",16,1133,34,0,376,33.18623124448367,[],3
6,12,0.1,2,"[597, 89]",18,1133,35,0,378,33.36275375110326,[],3
6,12,0.1,2,"[302, 55]",20,1133,36,4,384,33.89232127096205,[],3
6,12,0.1,2,"[302, 55]",20,1133,37,1,385,33.980582524271846,[],3
6,12,0.1,2,"[302, 55]",20,1133,38,1,386,34.06884377758164,[],3
6,12,0.1,2,"[302, 55]",20,1133,39,0,386,34.06884377758164,[],3
6,12,0.1,2,"[312, 756]",22,1133,40,0,388,34.24536628420123,[],3
6,12,0.1,2,"[130, 426]",24,1133,41,4,394,34.77493380406001,[],3
6,12,0.1,2,"[130, 426]",24,1133,42,7,401,35.392762577228595,[],3
6,12,0.1,2,"[130, 426]",24,1133,43,4,405,35.745807590467784,[],3
6,12,0.1,2,"[130, 426]",24,1133,44,4,409,36.09885260370697,[],3
6,12,0.1,2,"[130, 426]",24,1133,45,0,409,36.09885260370697,[],3
6,12,0.1,2,"[553, 72]",26,1133,46,0,411,36.27537511032657,[],3
6,12,0.1,2,"[572, 212]",28,1133,47,2,415,36.62842012356575,[],3
6,12,0.1,2,"[572, 212]",28,1133,48,2,417,36.80494263018535,[],3
6,12,0.1,2,"[572, 212]",28,1133,49,2,419,36.98146513680494,[],3
6,12,0.1,2,"[572, 212]",28,1133,50,2,421,37.15798764342454,[],3
6,12,0.1,2,"[572, 212]",28,1133,51,0,421,37.15798764342454,[],3
6,12,0.1,2,"[531, 1004]",30,1133,52,0,423,37.33451015004413,[],3
6,12,0.1,2,"[50, 848]",32,1133,53,3,428,37.775816416593116,[],3
6,12,0.1,2,"[50, 848]",32,1133,54,1,429,37.86407766990291,[],3
6,12,0.1,2,"[50, 848]",32,1133,55,1,430,37.95233892321271,[],3
6,12,0.1,2,"[50, 848]",32,1133,56,2,432,38.128861429832305,[],3
6,12,0.1,2,"[50, 848]",32,1133,57,0,432,38.128861429832305,[],3
6,12,0.1,1,[26],33,1133,58,0,433,38.2171226831421,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,1,23,27,2.383053839364519,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,2,32,59,5.207413945278023,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,3,46,105,9.267431597528685,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,4,56,161,14.210061782877318,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,5,52,213,18.79964695498676,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,6,43,256,22.594880847308033,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,7,22,278,24.536628420123566,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,8,14,292,25.77228596646072,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,9,10,302,26.654898499558694,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,10,3,305,26.919682259488088,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,11,1,306,27.007943512797883,[],3
6,12,0.1,4,"[104, 22, 332, 15]",4,1133,12,0,306,27.007943512797883,[],3
6,12,0.1,4,"[23, 133, 433, 13]",8,1133,13,0,310,27.360988526037072,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,14,6,320,28.243601059135038,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,15,14,334,29.479258605472197,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,16,8,342,30.185348631950575,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,17,6,348,30.71491615180936,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,18,6,354,31.24448367166814,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,19,4,358,31.597528684907328,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,20,1,359,31.685789938217123,[],3
6,12,0.1,4,"[182, 68, 340, 375]",12,1133,21,0,359,31.685789938217123,[],3
6,12,0.1,4,"[139, 57, 482, 9]",16,1133,22,0,363,32.038834951456316,[],3
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,23,2,369,32.568402471315096,[],3
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,24,10,379,33.451015004413065,[],3
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,25,3,382,33.71579876434245,[],3
6,12,0.1,4,"[298, 366, 597, 89]",20,1133,26,0,382,33.71579876434245,[],3
6,12,0.1,4,"[302, 55, 312, 756]",24,1133,27,0,386,34.06884377758164,[],3
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,28,5,395,34.863195057369815,[],3
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,29,10,405,35.745807590467784,[],3
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,30,4,409,36.09885260370697,[],3
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,31,4,413,36.45189761694616,[],3
6,12,0.1,4,"[130, 426, 553, 72]",28,1133,32,0,413,36.45189761694616,[],3
6,12,0.1,4,"[572, 212, 531, 1004]",32,1133,33,0,417,36.80494263018535,[],3
6,12,0.1,1,[50],33,1133,34,5,423,37.33451015004413,[],3
6,12,0.1,1,[50],33,1133,35,3,426,37.59929390997352,[],3
6,12,0.1,1,[50],33,1133,36,3,429,37.86407766990291,[],3
6,12,0.1,1,[50],33,1133,37,2,431,38.0406001765225,[],3
6,12,0.1,1,[50],33,1133,38,0,431,38.0406001765225,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,1,38,46,4.060017652250663,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,2,49,95,8.384819064430715,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,3,59,154,13.592233009708737,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,4,55,209,18.446601941747574,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,5,41,250,22.06531332744925,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,6,28,278,24.536628420123566,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,7,17,295,26.037069726390115,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,8,6,301,26.5666372462489,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,9,4,305,26.919682259488088,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,10,1,306,27.007943512797883,[],3
6,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,11,0,306,27.007943512797883,[],3
6,12,0.1,8,"[23, 133, 433, 13, 182, 68, 340, 375]",16,1133,12,0,314,27.714033539276254,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,13,12,334,29.479258605472197,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,14,23,357,31.509267431597525,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,15,12,369,32.568402471315096,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,16,5,374,33.00970873786408,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,17,4,378,33.36275375110326,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,18,1,379,33.451015004413065,[],3
6,12,0.1,8,"[119, 139, 57, 482, 9, 298, 366, 597]",24,1133,19,0,379,33.451015004413065,[],3
6,12,0.1,8,"[89, 302, 55, 312, 756, 130, 426, 553]",32,1133,20,0,387,34.15710503089144,[],3
6,12,0.1,1,[72],33,1133,21,15,403,35.56928508384819,[],3
6,12,0.1,1,[72],33,1133,22,5,408,36.01059135039718,[],3
6,12,0.1,1,[72],33,1133,23,5,413,36.45189761694616,[],3
6,12,0.1,1,[72],33,1133,24,0,413,36.45189761694616,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,1,64,80,7.0609002647837595,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,2,64,144,12.709620476610766,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,3,70,214,18.887908208296558,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,4,48,262,23.124448367166814,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,5,29,291,25.684024713150926,[],3
6,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,6,15,306,27.007943512797883,[],3
